npi,ccn,first_observed_date,last_observed_date,facility_type
1528369196,385244,2022-11-30,2024-04-01,snf
1528384310,245491,2022-11-30,2024-04-01,snf
1528387768,225520,2022-11-30,2024-04-01,snf
1528398914,335755,2022-11-30,2024-04-01,snf
1528416856,365163,2022-11-30,2024-04-01,snf
1528429107,395197,2022-11-30,2024-04-01,snf
1528429222,315409,2022-11-30,2024-04-01,snf
1528429990,375539,2022-11-30,2022-11-30,snf
1528439114,105979,2022-11-30,2024-04-01,snf
1528439858,676234,2022-11-30,2024-04-01,snf
1528440013,315487,2022-11-30,2024-04-01,snf
1528442258,045245,2022-11-30,2024-04-01,snf
1528444916,335663,2022-11-30,2024-04-01,snf
1528448974,445524,2022-11-30,2024-04-01,snf
1528449998,295094,2022-11-30,2024-04-01,snf
1528455359,105551,2022-11-30,2024-04-01,snf
1528456746,405031,2022-11-30,2022-11-30,snf
1528458924,676316,2022-11-30,2024-04-01,snf
1528459161,335485,2022-11-30,2024-04-01,snf
1528465739,235653,2022-11-30,2024-04-01,snf
1528465960,265161,2022-11-30,2024-04-01,snf
1528466364,366060,2022-11-30,2024-04-01,snf
1528466471,365474,2022-11-30,2024-04-01,snf
1528468253,335874,2022-11-30,2024-04-01,snf
1528476249,235702,2022-11-30,2024-04-01,snf
1528484177,045218,2022-11-30,2024-04-01,snf
1528489614,675110,2022-11-30,2024-04-01,snf
1528504529,675602,2022-11-30,2024-04-01,snf
1528505757,345375,2022-11-30,2024-04-01,snf
1528524659,676246,2022-11-30,2024-04-01,snf
1528529435,366123,2022-11-30,2024-04-01,snf
1528530805,335162,2022-11-30,2024-04-01,snf
1528544145,345177,2022-11-30,2024-04-01,snf
1528546298,165559,2022-11-30,2023-08-01,snf
1528558855,015225,2022-11-30,2024-04-01,snf
1528585338,056177,2022-11-30,2024-04-01,snf
1528586831,366010,2022-11-30,2024-04-01,snf
1528593399,525405,2022-11-30,2023-10-02,snf
1528606225,345401,2022-11-30,2024-04-01,snf
1528610433,205082,2022-11-30,2024-04-01,snf
1528622495,335878,2022-11-30,2024-04-01,snf
1528624228,675826,2022-11-30,2024-04-01,snf
1528624681,435047,2022-11-30,2024-04-01,snf
1528625811,056266,2022-11-30,2024-04-01,snf
1528627791,445286,2022-11-30,2024-04-01,snf
1528630837,145931,2022-11-30,2024-04-01,snf
1528632700,495209,2022-11-30,2024-04-01,snf
1528634565,265440,2022-11-30,2023-09-01,snf
1528642790,495213,2022-11-30,2024-04-01,snf
1528655636,675792,2022-11-30,2024-04-01,snf
1528655966,255350,2022-11-30,2023-05-01,snf
1528662954,555753,2022-11-30,2024-04-01,snf
1528670494,105696,2022-11-30,2024-04-01,snf
1528671344,105438,2022-11-30,2024-04-01,snf
1528680337,245273,2022-11-30,2024-04-01,snf
1528702461,395964,2022-11-30,2024-04-01,snf
1528704814,295037,2023-09-01,2024-04-01,snf
1528705431,315037,2024-03-01,2024-04-01,snf
1528710712,265597,2022-11-30,2023-05-01,snf
1528710969,395466,2022-11-30,2024-04-01,snf
1528712387,495425,2022-11-30,2024-04-01,snf
1528715216,045142,2023-06-01,2024-04-01,snf
1528716032,105978,2024-04-01,2024-04-01,snf
1528730132,235539,2022-12-30,2024-04-01,snf
1528736410,676053,2022-11-30,2024-04-01,snf
1528762655,365616,2024-04-01,2024-04-01,snf
1528765385,235250,2023-11-01,2024-04-01,snf
1528770567,395812,2024-01-05,2024-04-01,snf
1528772621,325056,2024-04-01,2024-04-01,snf
1528772787,505361,2024-01-05,2024-04-01,snf
1528792074,106051,2023-07-06,2024-04-01,snf
1528792439,335803,2023-08-01,2024-04-01,snf
1528793502,676046,2022-12-30,2024-04-01,snf
1538100839,155756,2022-11-30,2024-04-01,snf
1538102827,495181,2022-11-30,2024-04-01,snf
1538103270,395305,2022-11-30,2024-04-01,snf
1538104484,015120,2022-11-30,2024-04-01,snf
1538107297,055737,2022-11-30,2023-12-01,snf
1538108469,265524,2022-11-30,2024-01-05,snf
1538113014,345207,2022-11-30,2024-04-01,snf
1538114848,155386,2022-11-30,2024-04-01,snf
1538115944,045477,2024-03-01,2024-04-01,snf
1538116066,115533,2022-11-30,2024-04-01,snf
1538116124,015138,2022-11-30,2024-04-01,snf
1538117122,195201,2022-11-30,2024-04-01,snf
1538117940,275035,2022-11-30,2024-04-01,snf
1538119011,335850,2022-11-30,2024-04-01,snf
1538123583,085035,2022-11-30,2024-04-01,snf
1538124045,445430,2022-11-30,2024-04-01,snf
1538128095,015188,2022-11-30,2024-04-01,snf
1538133053,395386,2022-11-30,2024-04-01,snf
1538133491,205185,2022-11-30,2024-04-01,snf
1538137468,345245,2022-11-30,2024-04-01,snf
1538140249,315292,2022-11-30,2024-04-01,snf
1538141379,155694,2022-11-30,2024-04-01,snf
1538142146,215099,2022-11-30,2024-04-01,snf
1538142369,555216,2022-11-30,2024-04-01,snf
1538142997,366032,2022-11-30,2023-09-01,snf
1538146378,505327,2022-11-30,2024-04-01,snf
1538150362,366313,2022-11-30,2024-04-01,snf
1538151055,085001,2022-11-30,2024-04-01,snf
1538153572,056367,2022-11-30,2024-04-01,snf
1538154331,225477,2022-11-30,2024-04-01,snf
1538155742,265748,2022-11-30,2024-04-01,snf
1538155809,245599,2022-11-30,2024-04-01,snf
1538156195,105548,2022-11-30,2024-04-01,snf
1538156211,265198,2022-11-30,2024-04-01,snf
1538156625,375322,2022-11-30,2024-04-01,snf
1538156773,225275,2022-11-30,2024-04-01,snf
1538157284,245422,2022-11-30,2024-04-01,snf
1538157300,455963,2022-11-30,2024-04-01,snf
1538157367,265149,2022-11-30,2024-04-01,snf
1538157649,445160,2022-11-30,2024-04-01,snf
1538157664,445249,2022-11-30,2024-04-01,snf
1538157896,525326,2022-11-30,2024-04-01,snf
1538159702,505517,2022-11-30,2024-04-01,snf
1538159926,495152,2022-11-30,2024-04-01,snf
1538160445,065120,2022-11-30,2024-04-01,snf
1538161971,165019,2022-11-30,2024-04-01,snf
1538164264,105159,2022-11-30,2023-03-31,snf
1538164843,235444,2022-11-30,2024-04-01,snf
1538167200,175276,2022-11-30,2024-04-01,snf
1538167267,235594,2022-11-30,2024-04-01,snf
1538167630,235535,2022-11-30,2024-04-01,snf
1538168885,315343,2022-11-30,2024-04-01,snf
1538169024,245364,2022-11-30,2024-04-01,snf
1538169818,385259,2022-11-30,2024-04-01,snf
1538174347,195199,2022-11-30,2023-10-02,snf
1538174354,105986,2022-11-30,2024-03-01,snf
1538174990,055322,2022-11-30,2024-04-01,snf
1538182654,265494,2022-11-30,2024-04-01,snf
1538191028,075405,2022-11-30,2024-04-01,snf
1538191523,265470,2022-11-30,2024-04-01,snf
1538193537,335645,2022-11-30,2024-04-01,snf
1538194709,335100,2022-11-30,2024-04-01,snf
1538207444,366489,2022-11-30,2024-04-01,snf
1538218631,235320,2022-11-30,2024-04-01,snf
1538221288,555862,2022-11-30,2024-04-01,snf
1538223722,105304,2022-11-30,2024-04-01,snf
1538224381,155203,2022-11-30,2024-04-01,snf
1538225909,075436,2022-11-30,2024-04-01,snf
1538228648,115515,2022-11-30,2024-04-01,snf
1538235965,225630,2022-11-30,2023-05-01,snf
1538239314,365046,2022-11-30,2024-04-01,snf
1538242029,315057,2022-11-30,2024-04-01,snf
1538243266,165498,2022-11-30,2024-04-01,snf
1538245386,245580,2022-11-30,2024-04-01,snf
1538246285,676080,2022-11-30,2024-04-01,snf
1538253687,235589,2022-11-30,2024-04-01,snf
1538254222,106066,2022-11-30,2024-04-01,snf
1538257134,265266,2022-11-30,2024-04-01,snf
1538261359,676006,2022-11-30,2024-04-01,snf
1538262886,235567,2022-11-30,2024-04-01,snf
1538264015,265778,2022-11-30,2023-11-01,snf
1538269865,445422,2022-11-30,2024-04-01,snf
1538276530,335823,2022-11-30,2024-04-01,snf
1538277116,175181,2022-11-30,2024-04-01,snf
1538292156,245588,2022-11-30,2024-04-01,snf
1538303391,315226,2022-11-30,2024-04-01,snf
1538341367,305050,2022-11-30,2024-04-01,snf
1538341615,085052,2022-11-30,2024-04-01,snf
1538342456,145333,2022-11-30,2024-04-01,snf
1538343710,515146,2022-11-30,2024-04-01,snf
1538352182,335581,2022-11-30,2024-04-01,snf
1538372578,155572,2022-11-30,2024-04-01,snf
1538373923,365044,2022-11-30,2024-04-01,snf
1538392295,495034,2022-11-30,2024-04-01,snf
1538400452,375504,2022-11-30,2024-03-01,snf
1538409925,225222,2022-11-30,2023-08-01,snf
1538449608,445507,2022-11-30,2024-04-01,snf
1538449954,225522,2022-11-30,2023-02-01,snf
1538473418,495174,2022-11-30,2024-04-01,snf
1538492830,056271,2022-11-30,2024-04-01,snf
1538500996,145734,2022-11-30,2024-04-01,snf
1538508387,315140,2022-11-30,2023-12-01,snf
1538512256,115729,2022-11-30,2024-04-01,snf
1538532395,455333,2022-11-30,2024-04-01,snf
1538533278,335164,2022-11-30,2024-04-01,snf
1538557343,676378,2022-11-30,2023-08-01,snf
1538582143,255341,2022-11-30,2024-04-01,snf
1538588975,335387,2022-11-30,2024-04-01,snf
1538589312,515117,2022-11-30,2023-07-06,snf
1538593629,366417,2022-11-30,2024-04-01,snf
1538595962,335337,2022-11-30,2024-04-01,snf
1538600770,245293,2022-11-30,2024-04-01,snf
1538607569,375098,2022-11-30,2024-04-01,snf
1538612312,395675,2022-11-30,2024-04-01,snf
1538614755,015209,2022-11-30,2024-04-01,snf
1538618913,225557,2022-11-30,2024-04-01,snf
1538624507,675150,2022-11-30,2024-04-01,snf
1538627278,675850,2022-11-30,2024-04-01,snf
1538635545,145743,2022-11-30,2024-04-01,snf
1538651229,395506,2022-11-30,2024-04-01,snf
1538656939,445516,2022-11-30,2024-04-01,snf
1538658489,366366,2022-11-30,2024-04-01,snf
1538659297,265118,2022-11-30,2024-01-05,snf
1538661905,375577,2022-11-30,2024-04-01,snf
1538667829,365862,2022-11-30,2024-04-01,snf
1538668686,366195,2022-11-30,2024-04-01,snf
1538676036,395509,2022-11-30,2024-04-01,snf
1538676945,366128,2022-11-30,2024-04-01,snf
1538679071,395188,2022-11-30,2024-04-01,snf
1538679931,675814,2022-11-30,2024-04-01,snf
1538683974,555307,2022-11-30,2024-04-01,snf
1538685946,055175,2022-11-30,2024-04-01,snf
1538687330,525324,2022-11-30,2024-04-01,snf
1538691621,525459,2022-11-30,2024-04-01,snf
1538697834,145751,2022-11-30,2024-04-01,snf
1538700406,085058,2022-11-30,2024-04-01,snf
1538701495,555737,2022-11-30,2024-04-01,snf
1538704135,675649,2022-11-30,2024-04-01,snf
1538709324,035096,2022-11-30,2024-04-01,snf
1538719836,676481,2022-11-30,2024-04-01,snf
1538722368,305065,2022-11-30,2024-04-01,snf
1538725841,435059,2022-11-30,2024-04-01,snf
1538735568,265517,2022-11-30,2022-11-30,snf
1538736566,215120,2022-11-30,2024-04-01,snf
1538742895,185271,2022-11-30,2024-04-01,snf
1538745864,105684,2022-11-30,2024-04-01,snf
1538770839,745001,2022-11-30,2024-04-01,snf
1538778659,495270,2022-11-30,2024-04-01,snf
1538790977,265857,2022-11-30,2023-11-01,snf
1538802228,676188,2022-11-30,2024-04-01,snf
1538808340,345362,2022-11-30,2024-04-01,snf
1538817044,105510,2023-08-01,2024-04-01,snf
1538818513,106041,2023-03-10,2024-04-01,snf
1538818521,105228,2023-03-10,2024-04-01,snf
1538818695,215209,2022-11-30,2024-04-01,snf
1538818703,495086,2023-07-06,2024-04-01,snf
1538820279,225757,2022-11-30,2023-07-06,snf
1538842463,505280,2024-02-01,2024-04-01,snf
1538872155,055141,2024-04-01,2024-04-01,snf
1538872411,065378,2023-10-02,2024-04-01,snf
1538874698,675539,2023-09-01,2024-04-01,snf
1538881925,015157,2023-07-06,2024-04-01,snf
1538883707,315501,2023-08-01,2024-04-01,snf
1538884259,105849,2024-03-01,2024-04-01,snf
1538893888,415039,2023-06-01,2024-04-01,snf
1548206642,535040,2022-11-30,2024-04-01,snf
1548206907,345502,2022-11-30,2024-04-01,snf
1548208101,195382,2022-11-30,2024-04-01,snf
1548217060,105504,2022-11-30,2024-04-01,snf
1548223720,235287,2022-11-30,2023-11-01,snf
1548228257,195491,2022-11-30,2023-11-01,snf
1548230006,165294,2022-11-30,2024-04-01,snf
1548230188,345506,2022-11-30,2024-04-01,snf
1548232127,235237,2022-11-30,2024-04-01,snf
1548233281,366178,2022-11-30,2024-04-01,snf
1548238702,056095,2022-11-30,2024-04-01,snf
1548241045,155658,2022-11-30,2024-04-01,snf
1548241185,365411,2022-11-30,2024-04-01,snf
1548242837,115615,2022-11-30,2024-04-01,snf
1548246929,525466,2022-11-30,2024-04-01,snf
1548250079,225207,2022-11-30,2024-04-01,snf
1548250095,175260,2022-11-30,2024-04-01,snf
1548250723,225403,2022-11-30,2024-04-01,snf
1548251382,145271,2022-11-30,2023-12-01,snf
1548251770,455617,2022-11-30,2023-05-01,snf
1548251879,395857,2022-11-30,2024-04-01,snf
1548252620,555822,2022-11-30,2024-04-01,snf
1548254790,395375,2022-11-30,2024-04-01,snf
1548255284,056220,2022-11-30,2024-04-01,snf
1548256878,045367,2022-11-30,2024-04-01,snf
1548257165,105819,2022-11-30,2024-04-01,snf
1548258023,265341,2022-11-30,2024-04-01,snf
1548258676,445155,2022-11-30,2024-04-01,snf
1548259807,525595,2022-11-30,2024-04-01,snf
1548261803,215335,2022-11-30,2024-04-01,snf
1548264096,105533,2022-11-30,2024-04-01,snf
1548265770,085003,2022-11-30,2024-04-01,snf
1548268105,245561,2022-11-30,2024-01-05,snf
1548268311,225299,2022-11-30,2024-04-01,snf
1548268840,395329,2022-11-30,2024-04-01,snf
1548269160,366155,2022-11-30,2024-04-01,snf
1548273790,265181,2022-11-30,2024-04-01,snf
1548275134,155019,2022-11-30,2024-04-01,snf
1548279714,366097,2022-11-30,2024-04-01,snf
1548283542,055039,2022-11-30,2024-04-01,snf
1548291404,245551,2022-11-30,2024-04-01,snf
1548292170,495291,2022-11-30,2024-02-01,snf
1548293327,555227,2022-11-30,2024-04-01,snf
1548293988,345253,2022-11-30,2024-04-01,snf
1548300262,295066,2022-11-30,2024-04-01,snf
1548317837,335369,2022-11-30,2024-04-01,snf
1548323157,335372,2022-11-30,2024-04-01,snf
1548325111,345542,2022-11-30,2024-04-01,snf
1548329766,155208,2022-11-30,2024-04-01,snf
1548331143,335801,2022-11-30,2024-04-01,snf
1548334642,255136,2022-11-30,2024-04-01,snf
1548335664,335296001,2022-11-30,2024-04-01,snf
1548339740,075403,2022-11-30,2024-04-01,snf
1548344781,125010,2022-11-30,2024-04-01,snf
1548344906,425295,2022-11-30,2024-04-01,snf
1548345481,425380,2022-11-30,2024-04-01,snf
1548346265,335808,2022-11-30,2024-04-01,snf
1548352347,315302,2022-11-30,2024-04-01,snf
1548354624,265639,2022-11-30,2024-04-01,snf
1548355811,135059,2022-11-30,2024-04-01,snf
1548358112,315469,2022-11-30,2024-04-01,snf
1548362387,675648,2022-11-30,2024-04-01,snf
1548362395,675540,2022-11-30,2024-04-01,snf
1548368251,366143,2022-11-30,2024-04-01,snf
1548372618,315002,2022-11-30,2024-04-01,snf
1548373665,255270,2022-11-30,2024-04-01,snf
1548385206,375527,2022-11-30,2024-04-01,snf
1548386675,165449,2022-11-30,2024-04-01,snf
1548387418,675370,2022-11-30,2024-04-01,snf
1548421274,235052,2022-11-30,2024-04-01,snf
1548465891,425393,2022-11-30,2024-04-01,snf
1548497308,335586,2022-11-30,2024-04-01,snf
1548500598,315237,2022-11-30,2024-04-01,snf
1548506363,155462,2022-11-30,2024-04-01,snf
1548530785,146153,2022-11-30,2024-04-01,snf
1548539281,105452,2022-11-30,2024-04-01,snf
1548540966,225474,2022-11-30,2023-02-01,snf
1548544653,365962,2022-11-30,2023-05-01,snf
1548558521,056058,2022-11-30,2024-04-01,snf
1548559065,335233,2022-11-30,2024-04-01,snf
1548568744,465111,2022-11-30,2024-04-01,snf
1548578735,045199,2022-11-30,2024-04-01,snf
1548602964,395779,2022-11-30,2024-04-01,snf
1548616014,245483B,2022-11-30,2024-04-01,snf
1548620677,335522,2022-11-30,2024-04-01,snf
1548622152,225569,2022-11-30,2024-04-01,snf
1548625882,335528001,2022-11-30,2024-04-01,snf
1548627011,505530,2022-11-30,2024-04-01,snf
1548631070,185342,2022-11-30,2024-04-01,snf
1548633894,315397,2022-11-30,2024-04-01,snf
1548634074,045357,2022-11-30,2023-10-02,snf
1548640840,035131,2022-11-30,2024-04-01,snf
1548649932,475010,2022-11-30,2024-04-01,snf
1548653082,676389,2022-11-30,2024-04-01,snf
1548675507,235704,2022-11-30,2024-04-01,snf
1548676943,335871,2022-11-30,2024-04-01,snf
1548684467,055330,2022-11-30,2024-04-01,snf
1548687171,675885,2022-11-30,2024-04-01,snf
1548688864,145923,2022-11-30,2024-04-01,snf
1548690878,676227,2022-11-30,2024-04-01,snf
1548696834,345518,2022-11-30,2024-04-01,snf
1548700909,255346,2022-11-30,2024-04-01,snf
1548702137,395273,2022-11-30,2024-04-01,snf
1548703085,145971,2022-11-30,2024-04-01,snf
1548704059,395852,2022-11-30,2024-04-01,snf
1548705775,335750,2022-11-30,2024-04-01,snf
1548706260,465189,2022-11-30,2024-04-01,snf
1548712185,185434,2022-11-30,2024-04-01,snf
1548716913,395335,2022-11-30,2024-04-01,snf
1548719610,145659,2022-11-30,2024-04-01,snf
1548721392,676050,2022-11-30,2024-04-01,snf
1548729619,395554,2022-11-30,2024-04-01,snf
1548731045,425042,2022-11-30,2024-04-01,snf
1548744014,245544,2022-11-30,2024-04-01,snf
1548745342,115340,2022-11-30,2024-04-01,snf
1548746159,365489,2022-11-30,2024-04-01,snf
1548753676,255227,2022-11-30,2024-04-01,snf
1548770423,345373,2022-11-30,2024-04-01,snf
1548778210,335175,2022-11-30,2024-04-01,snf
1548780802,366459,2022-11-30,2024-04-01,snf
1548788433,105839,2022-11-30,2024-04-01,snf
1548803497,525343,2022-11-30,2024-04-01,snf
1548805674,515076,2022-11-30,2024-04-01,snf
1548807431,045134,2022-11-30,2024-04-01,snf
1548813850,225667,2022-11-30,2024-04-01,snf
1548814718,025039,2022-11-30,2024-04-01,snf
1548814973,145835,2022-11-30,2024-04-01,snf
1548827397,175361,2022-11-30,2024-04-01,snf
1548836620,065290,2022-11-30,2024-04-01,snf
1548837511,445162,2022-11-30,2024-04-01,snf
1548843899,555105,2023-03-31,2024-04-01,snf
1548845928,056338,2022-11-30,2024-04-01,snf
1548881972,425373,2022-11-30,2024-04-01,snf
1548890338,366480,2022-11-30,2024-04-01,snf
1548894330,365644,2022-11-30,2024-04-01,snf
1548907314,676407,2022-11-30,2024-04-01,snf
1548913288,265347,2022-11-30,2024-04-01,snf
1548913833,395574,2022-12-30,2024-04-01,snf
1548915697,355129,2022-12-30,2024-04-01,snf
1548922842,105688,2023-02-01,2024-04-01,snf
1548929987,505251,2022-11-30,2024-04-01,snf
1548932163,235521,2022-11-30,2024-04-01,snf
1548960917,445526,2024-04-01,2024-04-01,snf
1548963127,555083,2024-03-01,2024-04-01,snf
1548974629,145844,2024-04-01,2024-04-01,snf
1548974777,676476,2023-10-02,2024-04-01,snf
1548978919,385149,2023-10-02,2024-04-01,snf
1548981236,015386,2023-08-01,2024-04-01,snf
1548985260,105248,2024-03-01,2024-04-01,snf
1548988231,335159,2024-02-01,2024-04-01,snf
1548992936,035260,2023-03-31,2024-04-01,snf
1548993454,195619,2022-11-30,2024-04-01,snf
1548995863,106103,2023-08-01,2024-04-01,snf
1558000182,675112,2022-11-30,2024-04-01,snf
1558017152,366187,2022-11-30,2024-04-01,snf
1558019059,105071,2024-04-01,2024-04-01,snf
1558020842,686125,2022-12-30,2024-04-01,snf
1558022319,135116,2022-11-30,2024-04-01,snf
1558029488,345305,2022-11-30,2024-04-01,snf
1558033175,235509,2022-11-30,2024-04-01,snf
1558042275,285146,2024-03-01,2024-04-01,snf
1558070797,315525,2024-04-01,2024-04-01,snf
1558071266,395037,2023-11-01,2024-04-01,snf
1558071621,375171,2023-10-02,2024-04-01,snf
1558072645,035255,2024-01-05,2024-04-01,snf
1558075630,146051,2023-09-01,2024-04-01,snf
1558084285,265837,2022-12-30,2024-04-01,snf
1558301325,395952,2022-11-30,2024-04-01,snf
1558303206,395665,2022-11-30,2024-04-01,snf
1558308460,055758,2022-11-30,2024-02-01,snf
1558308692,115387,2022-11-30,2024-04-01,snf
1558314302,146095,2022-11-30,2024-04-01,snf
1558314955,075413,2022-11-30,2024-04-01,snf
1558318196,015451,2022-11-30,2024-04-01,snf
1558318386,215261,2022-11-30,2024-04-01,snf
1558319889,295067,2022-11-30,2024-04-01,snf
1558329185,525556,2022-11-30,2024-04-01,snf
1558336842,225260,2022-11-30,2024-04-01,snf
1558342444,335621,2022-11-30,2024-04-01,snf
1558342964,445344,2022-11-30,2024-04-01,snf
1558342972,245476,2022-11-30,2024-04-01,snf
1558346528,125013,2022-11-30,2024-04-01,snf
1558351841,205145,2022-11-30,2024-04-01,snf
1558351874,355048,2022-11-30,2024-04-01,snf
1558355370,115597,2022-11-30,2024-04-01,snf
1558355735,265360,2022-11-30,2024-04-01,snf
1558355842,145731,2022-11-30,2024-04-01,snf
1558356295,265625,2022-11-30,2024-04-01,snf
1558356386,165462,2022-11-30,2024-04-01,snf
1558356436,555609,2022-11-30,2024-04-01,snf
1558357814,265411,2022-11-30,2024-04-01,snf
1558357855,265555,2022-11-30,2024-04-01,snf
1558358986,365363,2022-11-30,2024-04-01,snf
1558359042,245320,2022-11-30,2024-04-01,snf
1558359273,245425,2022-11-30,2024-04-01,snf
1558359760,265556,2022-11-30,2024-04-01,snf
1558360024,505074,2022-11-30,2024-04-01,snf
1558360255,315479,2022-11-30,2024-04-01,snf
1558362087,265634,2022-11-30,2024-04-01,snf
1558363135,165346,2022-11-30,2024-04-01,snf
1558365015,195356,2022-11-30,2024-04-01,snf
1558365270,105176,2022-11-30,2024-04-01,snf
1558366146,245585,2022-11-30,2024-03-01,snf
1558367052,155358,2022-11-30,2024-04-01,snf
1558367292,515025,2022-11-30,2024-04-01,snf
1558368530,366004,2022-11-30,2024-04-01,snf
1558369637,235525,2022-11-30,2024-04-01,snf
1558370825,145596,2022-11-30,2024-04-01,snf
1558380063,255130,2022-11-30,2024-04-01,snf
1558382598,056279,2022-11-30,2024-04-01,snf
1558386433,445166,2022-11-30,2024-04-01,snf
1558391250,345431,2022-11-30,2024-04-01,snf
1558392100,365586,2022-11-30,2024-04-01,snf
1558393835,345072,2022-11-30,2024-04-01,snf
1558394668,265746,2022-11-30,2023-10-02,snf
1558397323,335756,2022-11-30,2024-04-01,snf
1558397661,265807,2022-11-30,2024-04-01,snf
1558405993,045438,2022-11-30,2024-04-01,snf
1558406009,335281,2022-11-30,2024-04-01,snf
1558411660,676370,2022-11-30,2024-04-01,snf
1558420828,365431,2022-11-30,2024-04-01,snf
1558422352,225615,2022-11-30,2024-04-01,snf
1558423350,335468,2022-11-30,2024-04-01,snf
1558424838,245231,2022-11-30,2024-04-01,snf
1558426692,185480,2022-11-30,2023-03-10,snf
1558427955,385121,2022-11-30,2024-04-01,snf
1558430256,075181,2022-11-30,2024-04-01,snf
